register_pair,successful_simulations,total_simulations,success_rate,success_rate_percent
csr_group15/hc_o + csr_group3/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group12/hc_o + csr_group4/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group15/hc_o + csr_group4/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group12/hc_o + csr_group5/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group15/hc_o + csr_group5/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group12/hc_o + csr_group6/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group15/hc_o + csr_group6/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group12/hc_o + csr_group7/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group15/hc_o + csr_group7/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group12/hc_o + csr_group8/hc_o,16,876,0.0182648401826484,1.82648401826484
